388,-345
381,-345
377,-345
376,-345
375,-345
375,-347
375,-348
375,-349
375,-352
375,-354
375,-358
375,-361
375,-363
375,-367
375,-371
375,-372
375,-374
375,-376
375,-377
375,-376
375,-374
376,-371
380,-367
384,-361
386,-357
389,-352
390,-351
391,-350
391,-349
393,-348
395,-348
398,-348
405,-349
412,-350
419,-353
424,-354
430,-355
435,-355
440,-355
442,-355
443,-355
443,-356
441,-356
438,-356
430,-356
420,-356
410,-355
401,-354
392,-352
384,-351
373,-348
362,-345
354,-339
347,-337
340,-335
334,-335
333,-334
333,-335
333,-337
333,-340
333,-347
333,-355
333,-364
333,-371
333,-377
333,-384
333,-389
333,-395
332,-397
332,-400
331,-403
329,-405
328,-406
327,-408
326,-410
324,-411
324,-410
324,-407
324,-406
324,-404
325,-399
326,-393
328,-389
329,-386
332,-384
335,-379
337,-375
340,-371
341,-368
343,-365
343,-363
345,-361
346,-359
347,-358
348,-358
350,-358
351,-358
354,-360
359,-365
366,-371
375,-376
383,-383
392,-389
398,-394
406,-399
412,-403
416,-406
422,-409
426,-413
430,-415
433,-416
435,-417
436,-418
437,-419
439,-420
442,-421
444,-421
448,-421
453,-421
457,-421
461,-421
463,-421
466,-419
468,-418
469,-415
471,-413
471,-412
471,-409
471,-408
471,-405
471,-402
472,-398
472,-396
473,-394
473,-391
474,-388
475,-386
476,-382
477,-379
478,-376
478,-374
478,-372
478,-369
478,-368
478,-366
478,-364
478,-363
479,-362
480,-362
482,-362
486,-362
491,-362
497,-362
506,-362
516,-362
524,-362
531,-362
540,-361
543,-361
545,-361
546,-360
547,-359
547,-357
547,-356
547,-355
547,-354
549,-354
550,-353
552,-349
553,-346
555,-342
557,-338
559,-335
562,-331
564,-327
568,-321
573,-315
577,-309
583,-301
587,-295
591,-291
594,-287
597,-282
599,-281
602,-276
606,-274
609,-272
612,-270
615,-268
618,-267
620,-265
623,-263
625,-262
623,-263
617,-266
610,-271
600,-279
593,-287
586,-293
580,-301
572,-307
565,-315
558,-323
555,-328
552,-330
550,-333
548,-335
548,-334
550,-334
552,-331
558,-329
564,-326
571,-323
580,-320
590,-317
601,-315
606,-313
613,-310
619,-309
622,-307
623,-306
625,-306
627,-306
627,-307
627,-308
627,-311
626,-314
623,-318
618,-322
614,-328
606,-333
597,-339
588,-342
578,-346
569,-349
558,-352
554,-355
551,-357
550,-358
548,-359
547,-360
546,-360
546,-359
546,-358
546,-355
546,-351
547,-347
549,-343
550,-340
552,-337
554,-336
556,-335
556,-333
557,-332
558,-332
559,-332
560,-334
562,-335
564,-336
564,-338
565,-338
565,-339
565,-341
566,-341
566,-343
566,-344
566,-346
566,-349
566,-352
566,-356
567,-361
569,-365
572,-373
574,-380
575,-385
576,-387
576,-390
576,-391
576,-393
576,-394
577,-394
577,-391
578,-387
579,-383
580,-379
580,-376
580,-373
580,-371
580,-369
580,-366
580,-363
580,-361
581,-357
581,-354
582,-354
583,-352
584,-350
585,-350
586,-350
589,-350
594,-349
603,-349
611,-348
623,-345
635,-345
647,-344
654,-342
658,-341
661,-340
662,-340
662,-341
662,-342
662,-343
662,-346
662,-350
661,-355
659,-359
657,-366
653,-372
647,-380
642,-389
637,-395
632,-400
629,-404
627,-407
627,-409
626,-411
625,-412
623,-413
620,-414
619,-415
615,-417
613,-417
611,-418
610,-418
609,-418
608,-416
604,-415
601,-413
599,-412
597,-411
594,-411
593,-411
592,-410
590,-408
595,-406
608,-405
621,-405
633,-405
641,-405
648,-404
655,-403
661,-402
665,-401
666,-399
668,-398
668,-396
669,-395
669,-394
669,-393
670,-391
671,-389
672,-386
673,-381
676,-377
677,-370
678,-366
679,-363
680,-359
680,-357
680,-353
680,-350
680,-349
680,-347
680,-344
680,-343
679,-340
678,-339
678,-338
681,-338
689,-338
702,-338
717,-338
734,-338
756,-338
785,-339
801,-339
816,-339
828,-339
835,-339
835,-338
835,-337
833,-335
830,-333
827,-330
825,-327
821,-323
818,-320
815,-316
811,-313
803,-309
796,-304
791,-299
787,-296
784,-294
782,-292
781,-291
781,-289
781,-287
780,-287
779,-288
779,-289
778,-294
778,-301
777,-310
774,-320
773,-329
771,-339
769,-349
765,-361
763,-370
759,-378
753,-385
748,-393
741,-404
736,-410
728,-416
719,-424
713,-429
709,-433
707,-436
707,-433
707,-431
707,-428
707,-424
707,-419
709,-412
712,-407
716,-402
721,-396
722,-392
724,-388
726,-386
727,-385
729,-382
732,-380
736,-378
740,-375
744,-373
747,-371
749,-370
751,-368
752,-368
753,-368
754,-367
755,-367
756,-367
758,-368
759,-370
764,-375
769,-378
772,-381
778,-386
784,-391
790,-394
795,-399
801,-402
806,-406
812,-410
815,-413
816,-414
818,-415
819,-415
820,-415
822,-414
822,-411
822,-409
822,-406
823,-402
824,-398
824,-390
824,-383
823,-376
821,-369
820,-363
817,-356
817,-351
816,-347
815,-342
815,-339
815,-335
815,-330
815,-328
815,-324
815,-320
815,-317
815,-315
815,-313
815,-311
815,-309
815,-308
816,-307
816,-306
817,-305
818,-304
819,-303
819,-301
820,-299
821,-298
821,-297
822,-296
822,-295
823,-294
824,-292
825,-291
826,-290
827,-289
827,-287
829,-286
830,-285
830,-284
830,-283
831,-282
832,-281
833,-281
833,-280
834,-278
835,-278
836,-277
836,-276
838,-276
839,-277
841,-278
843,-284
846,-289
851,-295
857,-302
863,-306
866,-309
869,-311
872,-313
873,-314
874,-314
876,-312
877,-308
878,-306
879,-300
879,-295
879,-293
879,-289
879,-285
879,-284
879,-282
879,-280
879,-279
880,-279
881,-280
882,-282
882,-283
883,-285
883,-289
884,-291
885,-293
886,-296
889,-299
891,-301
893,-302
895,-302
896,-302
897,-302
900,-302
903,-299
907,-297
914,-294
922,-290
929,-285
937,-279
944,-276
948,-273
951,-271
952,-270
952,-269
951,-269
950,-269
947,-272
941,-275
936,-281
931,-289
926,-295
923,-300
917,-307
911,-311
905,-315
901,-317
896,-320
893,-323
888,-325
881,-327
873,-329
868,-329
864,-330
862,-332
861,-335
859,-335
859,-337
857,-338
855,-341
852,-345
850,-349
849,-356
848,-360
848,-362
848,-364
849,-363
851,-360
854,-356
858,-352
862,-347
867,-343
873,-339
874,-337
878,-334
881,-332
884,-331
889,-330
895,-328
904,-326
914,-326
922,-324
928,-322
933,-322
935,-322
936,-321
937,-321
938,-321
938,-322
938,-324
938,-325
938,-326
938,-328
937,-331
934,-334
928,-337
919,-341
910,-345
901,-349
894,-351
890,-352
889,-353
887,-354
886,-354
884,-354
880,-354
877,-354
875,-354
873,-354
873,-355
874,-355
877,-356
879,-356
880,-356
881,-357
881,-358
883,-359
883,-361
883,-362
883,-363
883,-365
883,-367
883,-368
883,-369
884,-370
885,-370
886,-372
887,-374
888,-375
889,-377
890,-377
891,-377
893,-379
894,-380
894,-382
894,-383
894,-384
894,-385
894,-386
894,-388
894,-390
892,-392
890,-394
887,-395
883,-398
880,-400
878,-402
877,-404
876,-405
876,-407
874,-407
873,-408
873,-409
873,-410
873,-411
873,-413
873,-414
873,-417
873,-419
874,-420
874,-424
875,-429
877,-435
877,-440
877,-445
877,-448
877,-450
877,-453
877,-456
877,-457
877,-459
877,-461
877,-463
877,-465
876,-466
875,-466
873,-466
871,-465
869,-463
869,-461
867,-457
865,-453
861,-449
859,-446
857,-443
855,-441
854,-439
853,-437
853,-435
853,-433
853,-431
853,-428
853,-426
853,-425
853,-423
853,-421
853,-420
854,-417
854,-416
855,-416
855,-415
856,-413
857,-413
859,-412
860,-411
861,-410
864,-409
868,-409
876,-407
886,-407
898,-407
911,-407
930,-407
941,-406
952,-405
959,-404
962,-404
964,-403
965,-401
966,-399
966,-397
967,-396
968,-395
969,-392
972,-389
973,-386
974,-383
976,-378
978,-374
981,-370
985,-364
986,-357
988,-348
991,-340
992,-334
993,-327
993,-320
993,-317
993,-311
993,-309
992,-308
991,-306
988,-307
988,-308
986,-309
985,-310
982,-314
977,-317
973,-320
968,-325
965,-329
963,-332
960,-335
959,-338
959,-339
958,-340
957,-341
957,-343
957,-344
959,-344
967,-344
977,-344
989,-344
1002,-344
1017,-344
1028,-344
1042,-344
1052,-344
1055,-344
1057,-345
1057,-346
1057,-348
1057,-349
1057,-351
1054,-352
1048,-355
1044,-358
1038,-362
1034,-366
1030,-367
1026,-369
1023,-372
1021,-374
1019,-375
1019,-376
1020,-376
1024,-375
1027,-373
1033,-370
1040,-365
1048,-359
1052,-355
1055,-352
1058,-351
1060,-348
1061,-344
1061,-341
1061,-339
1061,-336
1061,-332
1061,-328
1061,-326
1060,-324
1059,-323
1058,-323
1058,-322
1056,-321
1055,-319
1053,-318
1052,-317
1051,-316
1051,-314
1049,-314
1049,-315
1049,-318
1049,-323
1049,-330
1050,-337
1052,-344
1052,-351
1052,-355
1052,-360
1052,-365
1052,-370
1051,-377
1051,-382
1050,-388
1048,-392
1047,-396
1044,-400
1041,-403
1037,-407
1033,-409
1028,-412
1024,-414
1020,-415
1013,-416
1007,-416
1001,-416
996,-416
988,-416
976,-415
964,-415
951,-415
941,-415
931,-414
926,-413
924,-412
931,-412
945,-412
961,-412
978,-412
994,-412
1018,-414
1036,-415
1053,-419
1064,-421
1070,-421
1072,-421
